eps_t,dt,opt_factor,grad_factor,energy_factor,stddev,|e-norm(H)|
0.00422446,0.010000000000000009,0.00417152,0.00376913,0.00540917,0.63791825,2.18056665
0.00426331,0.010000000000000009,0.004209,0.00380932,0.00539113,0.62993836,2.18861315
0.004301,0.010000000000000009,0.00424556,0.00385007,0.00537046,0.62196481,2.19645799
0.00433777,0.010000000000000009,0.00428146,0.00389138,0.00534754,0.61400241,2.2041039
0.00437385,0.010000000000000009,0.00431644,0.00393323,0.00532274,0.60605576,2.21155373
0.004409,0.010000000000000009,0.00435028,0.0039756,0.00529587,0.59812927,2.21881043
0.004443,0.010000000000000009,0.00438323,0.00401849,0.00526673,0.59022716,2.22587702
0.00447608,0.010000000000000009,0.00441552,0.00406188,0.00523569,0.58235346,2.23275662
0.0045085,0.010000000000000009,0.00444692,0.00410575,0.00520313,0.57451201,2.23945242
0.00454001,0.010000000000000009,0.0044772,0.00415008,0.00516885,0.56670646,2.24596765
0.00457039,0.010000000000000009,0.00450661,0.00419486,0.00513267,0.55894027,2.25230561
0.00459989,0.010000000000000009,0.00453516,0.00424008,0.00509496,0.55121673,2.25846964
0.00462851,0.010000000000000009,0.00456286,0.0042857,0.00505581,0.54353895,2.26446308
0.00465627,0.010000000000000009,0.00458995,0.0043317,0.00501529,0.53590987,2.27028936
0.00468342,0.010000000000000009,0.0046162,0.00437806,0.00497376,0.52833223,2.27595186
0.00470972,0.010000000000000009,0.00464141,0.00442476,0.00493103,0.52080865,2.28145404
0.00473497,0.010000000000000009,0.00466581,0.00447175,0.00488694,0.51334154,2.2867993
0.0047594,0.010000000000000009,0.00468943,0.00451901,0.00484183,0.50593319,2.29199109
0.00478303,0.010000000000000009,0.00471226,0.0045665,0.00479578,0.49858571,2.29703284
0.00480588,0.010000000000000009,0.00473434,0.00461418,0.00474886,0.49130108,2.30192795
0.00482797,0.010000000000000009,0.00475566,0.004662,0.00470114,0.48408111,2.30667983
0.00484929,0.010000000000000009,0.00477648,0.00470991,0.0046527,0.4769275,2.31129185
0.00487011,0.010000000000000009,0.00479658,0.00475785,0.00460383,0.46984179,2.31576738
0.0048902,0.010000000000000009,0.00481597,0.00480577,0.00455436,0.4628254,2.32010973
0.00490957,0.010000000000000009,0.00483467,0.00485361,0.00450436,0.45587962,2.3243222
0.00492825,0.010000000000000009,0.00485269,0.00490128,0.0044539,0.44900562,2.32840805
0.00494624,0.010000000000000009,0.00487005,0.0049487,0.00440303,0.44220446,2.3323705
0.00496357,0.010000000000000009,0.00488675,0.00499581,0.00435182,0.43547707,2.33621272
0.00498023,0.010000000000000009,0.00490282,0.00504249,0.00430031,0.42882429,2.33993786
0.00499625,0.010000000000000009,0.00491826,0.00508866,0.00424855,0.42224684,2.34354901
0.00501163,0.010000000000000009,0.00493308,0.0051342,0.0041966,0.41574535,2.3470492
0.00502639,0.010000000000000009,0.0049473,0.005179,0.0041445,0.40932035,2.35044143
0.00504054,0.010000000000000009,0.00496072,0.00522294,0.0040923,0.40297229,2.35372864
0.00505387,0.010000000000000009,0.00497356,0.00526588,0.00403986,0.39670153,2.35691374
0.00506661,0.010000000000000009,0.00498582,0.0053077,0.0039874,0.39050833,2.35999954
0.00507877,0.010000000000000009,0.00499751,0.00534823,0.00393496,0.3843929,2.36298885
0.00509034,0.010000000000000009,0.00500864,0.00538734,0.00388257,0.37835534,2.36588439
0.00510134,0.010000000000000009,0.00501921,0.00542485,0.00383026,0.37239571,2.36868883
0.00511176,0.010000000000000009,0.00502942,0.00546061,0.00377805,0.36651399,2.3714048
0.0051218,0.010000000000000009,0.00503906,0.00549444,0.00372611,0.36071009,2.37403486
0.00513127,0.010000000000000009,0.00504814,0.00552617,0.00367432,0.35498387,2.37658151
0.00514015,0.010000000000000009,0.00505647,0.00555562,0.0036227,0.34933513,2.37904721
0.00514826,0.010000000000000009,0.00506442,0.0055826,0.00357113,0.34376361,2.38143436
0.00515596,0.010000000000000009,0.0050718,0.00560695,0.00351989,0.338269,2.38374529
0.00516307,0.010000000000000009,0.00507841,0.00562847,0.00346887,0.33285096,2.38598228
0.00516939,0.010000000000000009,0.00508444,0.00564699,0.00341795,0.32750907,2.38814758
