t,params,num_params,num_time_steps,error_bound,error_bound_grad,error_grad,resid,fidelity,true_error,phase_agnostic_true_error,true_to_euler_error,trained_to_euler_error,target_energy,trained_energy,energy_error,h_norm,h_squared,h_trip,variance,dtdt_trained,re_im_grad
5.048803342423891e-06,"[-0.00000000e+00 -0.00000000e+00  5.10000000e-07  3.10000000e-07
  1.30000000e-07 -1.08000000e-06  1.94000000e-06  2.09000000e-06
  4.80000000e-07  6.95512130e-01  5.94338380e-01  1.16511765e+00]",12,10,2.3454443422327995e-06,0.5699835677442004,0.313090204634511,4.7454039868368553e-07,1.0,2.22e-06,2.08e-06,,,0.99999811,0.9999991,9.9e-07,1.75,1.1874995297365643,1.3124987012431606,0.18750133670216007,0.08947543460683248,-0.08947564753545631
5.488416650862996e-06,"[-0.00000000e+00 -0.00000000e+00  5.60000000e-07  3.40000000e-07
  1.40000000e-07 -1.18000000e-06  2.11000000e-06  2.27000000e-06
  5.20000000e-07  6.95512060e-01  5.94338300e-01  1.16511757e+00]",12,10,2.597155221151751e-06,0.5751375320329372,0.31309020817157224,4.7672090168326784e-07,1.0,2.42e-06,2.09e-06,,,0.99999794,0.99999902,1.08e-06,1.75,1.1874994887891357,1.3124985881556415,0.18750145309380317,0.08947590724442148,-0.08947594094265343
5.992178950348854e-06,"[-0.00000000e+00 -0.00000000e+00  6.10000000e-07  3.70000000e-07
  1.50000000e-07 -1.28000000e-06  2.30000000e-06  2.48000000e-06
  5.70000000e-07  6.95511970e-01  5.94338220e-01  1.16511751e+00]",12,10,2.888335436094233e-06,0.5808517069302616,0.31309010976838914,5.072323303492273e-07,1.0,2.64e-06,2.15e-06,,,0.99999775,0.99999893,1.17e-06,1.75,1.1874994418665785,1.3124984585660595,0.18750158646969284,0.08947602689063872,-0.0894760982627748
6.501276511638145e-06,"[-0.00000000e+00 -0.00000000e+00  6.60000000e-07  4.10000000e-07
  1.70000000e-07 -1.39000000e-06  2.50000000e-06  2.69000000e-06
  6.20000000e-07  6.95511890e-01  5.94338130e-01  1.16511742e+00]",12,10,3.191210108351629e-06,0.6108671796716846,0.3130900514928805,4.629920789650766e-07,1.0,2.86e-06,2.22e-06,,,0.99999756,0.99999884,1.27e-06,1.75,1.1874993944470587,1.3124983276039344,0.18750172125823295,0.08947641468453713,-0.08947637779947788
7.062202267959069e-06,"[-0.00000000e+00 -0.00000000e+00  7.20000000e-07  4.50000000e-07
  1.80000000e-07 -1.51000000e-06  2.71000000e-06  2.93000000e-06
  6.70000000e-07  6.95511790e-01  5.94338040e-01  1.16511735e+00]",12,10,3.5354068174390516e-06,0.6163462937607996,0.3130899939892938,5.048827946950553e-07,1.0,3.11e-06,2.55e-06,,,0.99999735,0.99999874,1.38e-06,1.75,1.1874993422000195,1.3124981833090246,0.18750186976919503,0.08947614762724988,-0.08947633653011443
7.530667125319493e-06,"[-0.00000000e+00 -0.00000000e+00  7.70000000e-07  4.80000000e-07
  1.90000000e-07 -1.61000000e-06  2.89000000e-06  3.12000000e-06
  7.10000000e-07  6.95511710e-01  5.94337960e-01  1.16511727e+00]",12,10,3.825187044013864e-06,0.6207808869731251,0.3130899452424278,4.4517905456425463e-07,1.0,3.31e-06,2.43e-06,,,0.99999718,0.99999865,1.48e-06,1.75,1.1874992985650747,1.3124980627989504,0.18750199380031396,0.08947631079905576,-0.08947649539373165
7.999131982679918e-06,"[-0.0000000e+00 -0.0000000e+00  8.2000000e-07  5.1000000e-07
  2.0000000e-07 -1.7200000e-06  3.0700000e-06  3.3100000e-06
  7.6000000e-07  6.9551163e-01  5.9433788e-01  1.1651172e+00]",12,10,4.1262482321765895e-06,0.6466496487338612,0.313089907546626,5.2211536481197e-07,1.0,3.52e-06,2.54e-06,,,0.999997,0.99999857,1.57e-06,1.75,1.1874992549301135,1.3124979422886964,0.1875021178316636,0.08947639732157434,-0.08947661247284176
8.664739413074397e-06,"[-0.00000000e+00 -0.00000000e+00  8.80000000e-07  5.60000000e-07
  2.20000000e-07 -1.85000000e-06  3.33000000e-06  3.59000000e-06
  8.30000000e-07  6.95511510e-01  5.94337750e-01  1.16511709e+00]",12,10,4.558516975883938e-06,0.6521853962993587,0.31308983017496184,5.401541781992842e-07,1.0,3.82e-06,2.98e-06,,,0.99999675,0.99999845,1.7e-06,1.75,1.1874991929323562,1.3124977710642316,0.18750229405905938,0.08947659543929819,-0.08947682386968568
9.357010298946563e-06,"[-0.00000000e+00 -0.00000000e+00  9.50000000e-07  6.10000000e-07
  2.30000000e-07 -2.02000000e-06  3.59000000e-06  3.88000000e-06
  9.00000000e-07  6.95511390e-01  5.94337630e-01  1.16511696e+00]",12,10,5.018172116218915e-06,0.6772653036166815,0.3130898538395931,5.364450290578331e-07,1.0,4.14e-06,3.49e-06,,,0.99999649,0.99999833,1.83e-06,1.75,1.1874991284507883,1.3124975929801506,0.1875024773464249,0.08947694442432937,-0.08947708259672846
1.0104455857830752e-05,"[-0.00000000e+00 -0.00000000e+00  1.03000000e-06  6.60000000e-07
  2.50000000e-07 -2.17000000e-06  3.88000000e-06  4.19000000e-06
  9.70000000e-07  6.95511260e-01  5.94337510e-01  1.16511684e+00]",12,10,5.526425796503389e-06,0.6826733145940953,0.3130896789005494,6.56352504510435e-07,1.0,4.47e-06,3.57e-06,,,0.99999621,0.99999819,1.98e-06,1.75,1.1874990588299463,1.3124974007021808,0.18750267524249753,0.08947684342528694,-0.0894771858168679
