eps_t,dt,opt_factor,grad_factor,energy_factor,stddev,|e-norm(H)|
0.00010976,0.009999999999999787,0.00010791,3.73e-06,4.9e-06,0.02225294,2.45190158
0.00010799,0.009999999999999787,0.00010617,2.32e-06,4.74e-06,0.02188028,2.45191141
0.00010624,0.009999999999999787,0.00010445,2.63e-06,4.59e-06,0.02151395,2.4519209
0.00010452,0.009999999999999787,0.00010276,2.22e-06,4.44e-06,0.02115383,2.45193009
0.00010282,0.009999999999999787,0.00010109,2.38e-06,4.29e-06,0.02079981,2.45193896
0.00010115,0.009999999999999787,9.945e-05,2.62e-06,4.15e-06,0.0204518,2.45194755
9.952e-05,0.009999999999999787,9.784e-05,3.04e-06,4.01e-06,0.02010969,2.45195584
9.791e-05,0.009999999999999787,9.626e-05,2.23e-06,3.88e-06,0.01977338,2.45196387
9.632e-05,0.009999999999999787,9.47e-05,3.16e-06,3.76e-06,0.01944276,2.45197162
9.477e-05,0.009999999999999787,9.317e-05,1.99e-06,3.63e-06,0.01911775,2.45197912
9.322e-05,0.009999999999999787,9.165e-05,1.37e-06,3.52e-06,0.01879824,2.45198637
9.17e-05,0.009999999999999787,9.016e-05,1.85e-06,3.4e-06,0.01848414,2.45199338
9.021e-05,0.009999999999999787,8.869e-05,2.73e-06,3.29e-06,0.01817536,2.45200016
8.875e-05,0.009999999999999787,8.726e-05,1.86e-06,3.18e-06,0.01787179,2.45200671
8.731e-05,0.009999999999999787,8.584e-05,3.03e-06,3.08e-06,0.01757336,2.45201305
8.59e-05,0.009999999999999787,8.445e-05,2.61e-06,2.98e-06,0.01727999,2.45201918
8.451e-05,0.009999999999999787,8.309e-05,2.33e-06,2.88e-06,0.01699156,2.4520251
8.314e-05,0.009999999999999787,8.174e-05,2.15e-06,2.79e-06,0.01670802,2.45203083
8.179e-05,0.009999999999999787,8.042e-05,1.85e-06,2.7e-06,0.01642929,2.45203637
8.046e-05,0.009999999999999787,7.911e-05,2.19e-06,2.61e-06,0.01615524,2.45204172
7.916e-05,0.009999999999999787,7.782e-05,2.18e-06,2.52e-06,0.01588582,2.4520469
7.787e-05,0.009999999999999787,7.656e-05,2.37e-06,2.44e-06,0.01562096,2.4520519
7.661e-05,0.009999999999999787,7.532e-05,2.43e-06,2.36e-06,0.01536057,2.45205674
7.537e-05,0.009999999999999787,7.411e-05,3.71e-06,2.28e-06,0.01510459,2.45206143
7.417e-05,0.009999999999999787,7.292e-05,2.32e-06,2.21e-06,0.01485291,2.45206595
7.296e-05,0.009999999999999787,7.174e-05,2.62e-06,2.14e-06,0.01460547,2.45207033
7.179e-05,0.009999999999999787,7.058e-05,3.59e-06,2.07e-06,0.01436221,2.45207456
7.064e-05,0.009999999999999787,6.945e-05,1.28e-06,2e-06,0.01412305,2.45207865
6.949e-05,0.009999999999999787,6.832e-05,2.88e-06,1.94e-06,0.01388793,2.45208261
6.837e-05,0.009999999999999787,6.722e-05,2.51e-06,1.87e-06,0.01365677,2.45208643
6.726e-05,0.009999999999999787,6.614e-05,1.77e-06,1.81e-06,0.0134295,2.45209013
6.617e-05,0.009999999999999787,6.506e-05,1.37e-06,1.75e-06,0.01320606,2.45209371
6.509e-05,0.009999999999999787,6.4e-05,3.46e-06,1.7e-06,0.01298638,2.45209717
6.405e-05,0.009999999999999787,6.298e-05,1.69e-06,1.64e-06,0.01277039,2.45210052
6.301e-05,0.009999999999999787,6.196e-05,2.27e-06,1.59e-06,0.01255804,2.45210375
6.199e-05,0.009999999999999787,6.096e-05,2.54e-06,1.54e-06,0.01234927,2.45210688
6.1e-05,0.009999999999999787,5.997e-05,2.52e-06,1.49e-06,0.01214401,2.45210991
6.001e-05,0.009999999999999787,5.901e-05,2.74e-06,1.44e-06,0.0119422,2.45211283
5.905e-05,0.009999999999999787,5.806e-05,1.79e-06,1.39e-06,0.01174379,2.45211566
5.809e-05,0.009999999999999787,5.712e-05,2.03e-06,1.35e-06,0.01154871,2.4521184
5.715e-05,0.009999999999999787,5.62e-05,2.87e-06,1.3e-06,0.01135691,2.45212104
5.624e-05,0.009999999999999787,5.53e-05,1.28e-06,1.26e-06,0.01116833,2.4521236
5.532e-05,0.009999999999999787,5.44e-05,2.14e-06,1.22e-06,0.01098291,2.45212607
5.443e-05,0.009999999999999787,5.352e-05,2.92e-06,1.18e-06,0.01080061,2.45212847
5.356e-05,0.009999999999999787,5.266e-05,1.76e-06,1.14e-06,0.01062137,2.45213078
5.269e-05,0.009999999999999787,5.181e-05,6e-07,1.1e-06,0.01044515,2.45213302
5.183e-05,0.009999999999999787,5.096e-05,1.28e-06,1.07e-06,0.01027188,2.45213518
5.099e-05,0.009999999999999787,5.013e-05,2.9e-06,1.03e-06,0.01010151,2.45213728
5.017e-05,0.009999999999999787,4.933e-05,3.1e-06,1e-06,0.009934,2.4521393
4.938e-05,0.009999999999999787,4.855e-05,2.68e-06,9.7e-07,0.0097693,2.45214126
4.859e-05,0.009999999999999787,4.777e-05,1.94e-06,9.4e-07,0.00960737,2.45214315
4.78e-05,0.009999999999999787,4.7e-05,1.98e-06,9.1e-07,0.00944815,2.45214498
4.703e-05,0.009999999999999787,4.625e-05,2.64e-06,8.8e-07,0.00929159,2.45214675
4.628e-05,0.009999999999999787,4.551e-05,2.42e-06,8.5e-07,0.00913767,2.45214847
4.554e-05,0.009999999999999787,4.478e-05,1.78e-06,8.2e-07,0.00898632,2.45215012
4.481e-05,0.009999999999999787,4.406e-05,1.94e-06,7.9e-07,0.0088375,2.45215172
4.409e-05,0.009999999999999787,4.335e-05,2.59e-06,7.7e-07,0.00869118,2.45215327
4.339e-05,0.009999999999999787,4.266e-05,2.86e-06,7.4e-07,0.00854731,2.45215477
4.27e-05,0.009999999999999787,4.198e-05,2.62e-06,7.2e-07,0.00840584,2.45215622
4.202e-05,0.009999999999999787,4.132e-05,2.36e-06,7e-07,0.00826674,2.45215762
4.135e-05,0.009999999999999787,4.066e-05,2.13e-06,6.7e-07,0.00812997,2.45215898
4.069e-05,0.009999999999999787,4.001e-05,1.85e-06,6.5e-07,0.00799548,2.45216029
4.003e-05,0.009999999999999787,3.937e-05,6.9e-07,6.3e-07,0.00786324,2.45216156
3.938e-05,0.009999999999999787,3.872e-05,8.4e-07,6.1e-07,0.00773321,2.45216278
3.874e-05,0.009999999999999787,3.809e-05,2.57e-06,5.9e-07,0.00760535,2.45216397
3.812e-05,0.009999999999999787,3.749e-05,1.64e-06,5.7e-07,0.00747963,2.45216512
3.751e-05,0.009999999999999787,3.688e-05,2.33e-06,5.5e-07,0.00735601,2.45216623
3.691e-05,0.009999999999999787,3.63e-05,3.09e-06,5.4e-07,0.00723446,2.4521673
3.633e-05,0.009999999999999787,3.573e-05,3.25e-06,5.2e-07,0.00711493,2.45216834
3.577e-05,0.009999999999999787,3.517e-05,2.3e-06,5e-07,0.00699739,2.45216934
3.52e-05,0.009999999999999787,3.461e-05,2.24e-06,4.9e-07,0.00688182,2.45217031
3.464e-05,0.009999999999999787,3.406e-05,2.24e-06,4.7e-07,0.00676818,2.45217125
3.409e-05,0.009999999999999787,3.352e-05,2.25e-06,4.6e-07,0.00665643,2.45217216
3.355e-05,0.009999999999999787,3.299e-05,1.3e-06,4.4e-07,0.00654655,2.45217304
3.301e-05,0.009999999999999787,3.246e-05,1.52e-06,4.3e-07,0.0064385,2.45217389
3.248e-05,0.009999999999999787,3.194e-05,2.24e-06,4.1e-07,0.00633226,2.45217471
3.197e-05,0.009999999999999787,3.143e-05,1.71e-06,4e-07,0.00622778,2.45217551
3.146e-05,0.009999999999999787,3.093e-05,1.83e-06,3.9e-07,0.00612504,2.45217628
3.095e-05,0.009999999999999787,3.044e-05,1.86e-06,3.7e-07,0.00602402,2.45217702
3.046e-05,0.009999999999999787,2.996e-05,1.48e-06,3.6e-07,0.00592467,2.45217774
2.997e-05,0.009999999999999787,2.948e-05,2.38e-06,3.5e-07,0.00582699,2.45217844
2.95e-05,0.009999999999999787,2.901e-05,2.42e-06,3.4e-07,0.00573093,2.45217911
2.904e-05,0.009999999999999787,2.856e-05,3.59e-06,3.3e-07,0.00563647,2.45217976
2.86e-05,0.009999999999999787,2.812e-05,3.65e-06,3.2e-07,0.00554358,2.45218039
2.816e-05,0.009999999999999787,2.769e-05,2.81e-06,3.1e-07,0.00545224,2.452181
2.772e-05,0.009999999999999787,2.726e-05,2.55e-06,3e-07,0.00536241,2.45218159
2.729e-05,0.009999999999999787,2.684e-05,3.03e-06,2.9e-07,0.00527408,2.45218216
2.687e-05,0.009999999999999787,2.643e-05,2.84e-06,2.8e-07,0.00518721,2.45218272
2.646e-05,0.009999999999999787,2.602e-05,5.9e-07,2.7e-07,0.0051018,2.45218325
2.603e-05,0.009999999999999787,2.559e-05,2.57e-06,2.6e-07,0.0050178,2.45218377
2.562e-05,0.009999999999999787,2.52e-05,1.82e-06,2.5e-07,0.00493519,2.45218427
2.522e-05,0.009999999999999787,2.48e-05,2.08e-06,2.5e-07,0.00485396,2.45218475
2.482e-05,0.009999999999999787,2.441e-05,2.67e-06,2.4e-07,0.00477408,2.45218522
2.444e-05,0.009999999999999787,2.404e-05,1.76e-06,2.3e-07,0.00469553,2.45218567
2.406e-05,0.009999999999999787,2.366e-05,2.2e-06,2.2e-07,0.00461827,2.45218611
2.368e-05,0.009999999999999787,2.329e-05,2.2e-06,2.2e-07,0.00454231,2.45218653
2.331e-05,0.009999999999999787,2.293e-05,2.51e-06,2.1e-07,0.00446761,2.45218694
2.295e-05,0.009999999999999787,2.257e-05,2.34e-06,2e-07,0.00439415,2.45218733
2.26e-05,0.009999999999999787,2.222e-05,2.15e-06,2e-07,0.0043219,2.45218772
2.225e-05,0.009999999999999787,2.188e-05,2.11e-06,1.9e-07,0.00425085,2.45218809
2.19e-05,0.009999999999999787,2.154e-05,2.64e-06,1.8e-07,0.00418099,2.45218845
2.157e-05,0.009999999999999787,2.121e-05,3.06e-06,1.8e-07,0.00411227,2.45218879
2.124e-05,0.009999999999999787,2.089e-05,1.7e-06,1.7e-07,0.0040447,2.45218913
2.091e-05,0.009999999999999787,2.056e-05,2.28e-06,1.7e-07,0.00397825,2.45218945
2.059e-05,0.009999999999999787,2.025e-05,2.34e-06,1.6e-07,0.0039129,2.45218977
2.027e-05,0.009999999999999787,1.993e-05,3.07e-06,1.6e-07,0.00384863,2.45219007
1.997e-05,0.009999999999999787,1.964e-05,2.3e-06,1.5e-07,0.00378543,2.45219036
1.966e-05,0.009999999999999787,1.934e-05,7.7e-07,1.5e-07,0.00372327,2.45219065
1.934e-05,0.009999999999999787,1.902e-05,2.05e-06,1.4e-07,0.00366215,2.45219092
1.905e-05,0.009999999999999787,1.873e-05,1.61e-06,1.4e-07,0.00360203,2.45219119
1.875e-05,0.010000000000000231,1.844e-05,3.01e-06,1.3e-07,0.00354292,2.45219145
1.847e-05,0.009999999999999787,1.816e-05,1.67e-06,1.3e-07,0.00348478,2.4521917
1.818e-05,0.009999999999999787,1.788e-05,2.04e-06,1.3e-07,0.0034276,2.45219194
1.79e-05,0.009999999999999787,1.761e-05,3.06e-06,1.2e-07,0.00337137,2.45219217
1.764e-05,0.009999999999999787,1.735e-05,2.75e-06,1.2e-07,0.00331606,2.4521924
1.738e-05,0.009999999999999787,1.709e-05,1.97e-06,1.1e-07,0.00326168,2.45219261
1.711e-05,0.009999999999999787,1.683e-05,2.28e-06,1.1e-07,0.0032082,2.45219282
1.685e-05,0.009999999999999787,1.657e-05,9.9e-07,1.1e-07,0.0031556,2.45219303
1.658e-05,0.009999999999999787,1.631e-05,2.18e-06,1e-07,0.00310387,2.45219323
1.633e-05,0.009999999999999787,1.606e-05,2.28e-06,1e-07,0.00305299,2.45219342
1.609e-05,0.009999999999999787,1.582e-05,2.5e-06,1e-07,0.00300295,2.4521936
1.585e-05,0.009999999999999787,1.558e-05,2.62e-06,9e-08,0.00295374,2.45219378
1.561e-05,0.009999999999999787,1.535e-05,2.32e-06,9e-08,0.00290535,2.45219395
1.538e-05,0.009999999999999787,1.512e-05,2.75e-06,9e-08,0.00285775,2.45219412
1.515e-05,0.009999999999999787,1.49e-05,2.05e-06,9e-08,0.00281094,2.45219428
1.492e-05,0.009999999999999787,1.468e-05,3.24e-06,8e-08,0.0027649,2.45219444
1.471e-05,0.009999999999999787,1.447e-05,3.05e-06,8e-08,0.00271962,2.45219459
1.45e-05,0.009999999999999787,1.426e-05,2.59e-06,8e-08,0.00267509,2.45219474
1.429e-05,0.009999999999999787,1.405e-05,3.28e-06,8e-08,0.0026313,2.45219488
1.408e-05,0.009999999999999787,1.385e-05,2.21e-06,7e-08,0.00258822,2.45219502
1.387e-05,0.009999999999999787,1.364e-05,8e-07,7e-08,0.00254586,2.45219515
1.365e-05,0.009999999999999787,1.343e-05,1.79e-06,7e-08,0.00250419,2.45219528
1.345e-05,0.009999999999999787,1.322e-05,1.99e-06,7e-08,0.00246321,2.4521954
1.325e-05,0.009999999999999787,1.303e-05,1.83e-06,6e-08,0.00242291,2.45219552
1.305e-05,0.009999999999999787,1.283e-05,2.65e-06,6e-08,0.00238328,2.45219564
1.286e-05,0.009999999999999787,1.265e-05,2.08e-06,6e-08,0.0023443,2.45219575
1.267e-05,0.009999999999999787,1.246e-05,4.16e-06,6e-08,0.00230595,2.45219586
1.25e-05,0.009999999999999787,1.229e-05,1.73e-06,6e-08,0.00226824,2.45219597
1.231e-05,0.009999999999999787,1.211e-05,1.89e-06,6e-08,0.00223115,2.45219607
1.213e-05,0.009999999999999787,1.193e-05,2.7e-06,5e-08,0.00219468,2.45219617
1.196e-05,0.009999999999999787,1.176e-05,3.03e-06,5e-08,0.0021588,2.45219626
1.179e-05,0.009999999999999787,1.16e-05,3.29e-06,5e-08,0.00212352,2.45219636
1.163e-05,0.009999999999999787,1.144e-05,2.54e-06,5e-08,0.00208881,2.45219645
1.146e-05,0.009999999999999787,1.127e-05,2.44e-06,5e-08,0.00205468,2.45219653
1.13e-05,0.009999999999999787,1.111e-05,3.03e-06,5e-08,0.00202111,2.45219662
1.114e-05,0.009999999999999787,1.096e-05,2.21e-06,4e-08,0.00198809,2.4521967
1.098e-05,0.009999999999999787,1.08e-05,1.28e-06,4e-08,0.00195561,2.45219678
1.082e-05,0.009999999999999787,1.064e-05,3.89e-06,4e-08,0.00192366,2.45219685
1.068e-05,0.009999999999999787,1.05e-05,2e-06,4e-08,0.00189225,2.45219692
1.052e-05,0.009999999999999787,1.035e-05,1.98e-06,4e-08,0.00186135,2.452197
1.037e-05,0.009999999999999787,1.02e-05,2.09e-06,4e-08,0.00183096,2.45219706
1.022e-05,0.009999999999999787,1.005e-05,1.84e-06,4e-08,0.00180107,2.45219713
1.007e-05,0.009999999999999787,9.9e-06,2.79e-06,4e-08,0.00177167,2.4521972
9.93e-06,0.009999999999999787,9.77e-06,2.01e-06,3e-08,0.00174275,2.45219726
9.79e-06,0.009999999999999787,9.63e-06,3.18e-06,3e-08,0.00171431,2.45219732
9.66e-06,0.009999999999999787,9.5e-06,1.18e-06,3e-08,0.00168634,2.45219738
9.51e-06,0.009999999999999787,9.36e-06,2.32e-06,3e-08,0.00165882,2.45219743
9.38e-06,0.009999999999999787,9.23e-06,1.29e-06,3e-08,0.00163175,2.45219749
9.24e-06,0.009999999999999787,9.09e-06,2.41e-06,3e-08,0.00160514,2.45219754
9.11e-06,0.009999999999999787,8.96e-06,1.41e-06,3e-08,0.00157896,2.45219759
8.98e-06,0.009999999999999787,8.83e-06,2.21e-06,3e-08,0.00155321,2.45219764
8.85e-06,0.009999999999999787,8.71e-06,2.6e-06,3e-08,0.00152787,2.45219769
8.73e-06,0.009999999999999787,8.59e-06,2.11e-06,3e-08,0.00150296,2.45219773
8.61e-06,0.009999999999999787,8.47e-06,2.09e-06,3e-08,0.00147846,2.45219778
8.49e-06,0.009999999999999787,8.35e-06,3.03e-06,2e-08,0.00145435,2.45219782
8.38e-06,0.009999999999999787,8.24e-06,2.21e-06,2e-08,0.00143065,2.45219786
8.26e-06,0.009999999999999787,8.13e-06,2.26e-06,2e-08,0.00140733,2.45219791
8.15e-06,0.009999999999999787,8.02e-06,3.17e-06,2e-08,0.0013844,2.45219794
8.05e-06,0.009999999999999787,7.92e-06,1.92e-06,2e-08,0.00136184,2.45219798
7.94e-06,0.009999999999999787,7.81e-06,2.16e-06,2e-08,0.00133964,2.45219802
7.83e-06,0.009999999999999787,7.7e-06,3.21e-06,2e-08,0.00131782,2.45219806
7.73e-06,0.009999999999999787,7.61e-06,2.72e-06,2e-08,0.00129635,2.45219809
7.63e-06,0.009999999999999787,7.51e-06,3.82e-06,2e-08,0.00127523,2.45219812
7.55e-06,0.009999999999999787,7.42e-06,2.16e-06,2e-08,0.00125446,2.45219816
7.44e-06,0.009999999999999787,7.32e-06,1.9e-06,2e-08,0.00123403,2.45219819
7.34e-06,0.009999999999999787,7.22e-06,1.64e-06,2e-08,0.00121394,2.45219822
7.24e-06,0.009999999999999787,7.12e-06,2.84e-06,2e-08,0.00119417,2.45219825
7.15e-06,0.009999999999999787,7.03e-06,1.85e-06,2e-08,0.00117473,2.45219827
7.05e-06,0.009999999999999787,6.93e-06,1.62e-06,2e-08,0.00115561,2.4521983
6.95e-06,0.009999999999999787,6.83e-06,1.72e-06,2e-08,0.0011368,2.45219833
6.85e-06,0.009999999999999787,6.74e-06,3.24e-06,2e-08,0.0011183,2.45219835
6.77e-06,0.009999999999999787,6.66e-06,1.8e-06,1e-08,0.0011001,2.45219838
6.68e-06,0.009999999999999787,6.57e-06,2.2e-06,1e-08,0.0010822,2.4521984
6.59e-06,0.009999999999999787,6.48e-06,1.72e-06,1e-08,0.0010646,2.45219843
6.5e-06,0.009999999999999787,6.39e-06,2.19e-06,1e-08,0.00104727,2.45219845
6.42e-06,0.009999999999999787,6.31e-06,4.1e-06,1e-08,0.00103024,2.45219847
6.35e-06,0.009999999999999787,6.25e-06,2.07e-06,1e-08,0.00101349,2.45219849
6.27e-06,0.009999999999999787,6.17e-06,1.86e-06,1e-08,0.00099701,2.45219851
6.18e-06,0.009999999999999787,6.08e-06,9e-07,1e-08,0.0009808,2.45219853
6.09e-06,0.009999999999999787,5.99e-06,2.57e-06,1e-08,0.00096485,2.45219855
6.02e-06,0.009999999999999787,5.92e-06,2.09e-06,1e-08,0.00094917,2.45219857
5.94e-06,0.009999999999999787,5.84e-06,2.43e-06,1e-08,0.00093373,2.45219859
5.87e-06,0.009999999999999787,5.77e-06,2.14e-06,1e-08,0.00091856,2.4521986
5.79e-06,0.009999999999999787,5.7e-06,2.87e-06,1e-08,0.00090362,2.45219862
5.73e-06,0.009999999999999787,5.63e-06,1.41e-06,1e-08,0.00088894,2.45219864
5.65e-06,0.009999999999999787,5.55e-06,1.8e-06,1e-08,0.00087449,2.45219865
5.57e-06,0.009999999999999787,5.48e-06,2.6e-06,1e-08,0.00086028,2.45219867
5.51e-06,0.009999999999999787,5.42e-06,1.87e-06,1e-08,0.0008463,2.45219868
5.44e-06,0.009999999999999787,5.35e-06,2.5e-06,1e-08,0.00083255,2.4521987
5.37e-06,0.009999999999999787,5.28e-06,2.37e-06,1e-08,0.00081902,2.45219871
5.31e-06,0.009999999999999787,5.22e-06,3.72e-06,1e-08,0.00080572,2.45219872
5.26e-06,0.009999999999999787,5.17e-06,3.35e-06,1e-08,0.00079263,2.45219874
5.21e-06,0.009999999999999787,5.12e-06,2.24e-06,1e-08,0.00077976,2.45219875
5.14e-06,0.009999999999999787,5.06e-06,2.23e-06,1e-08,0.00076709,2.45219876
5.08e-06,0.009999999999999787,5e-06,2.06e-06,1e-08,0.00075464,2.45219877
5.02e-06,0.009999999999999787,4.94e-06,1.52e-06,1e-08,0.00074239,2.45219878
4.95e-06,0.009999999999999787,4.87e-06,9.3e-07,1e-08,0.00073033,2.45219879
4.88e-06,0.009999999999999787,4.8e-06,1.88e-06,1e-08,0.00071848,2.45219881
4.82e-06,0.009999999999999787,4.74e-06,1.66e-06,1e-08,0.00070681,2.45219882
4.76e-06,0.009999999999999787,4.68e-06,1.15e-06,1e-08,0.00069534,2.45219883
